,Unnamed: 0,ID,Timestamp,Text,Class
5272,5237,1232087228270161920,2020-02-24 23:37:40,"I love that my daughter heard #aliciakeys #GirlonFire & asked if it was one of my breast cancer songs. She heard it, knew it was a badass woman song & equated it to my breast cancer journey.",1
5273,5238,995090431246450688,2018-05-11 23:57:01,"A woman I know was diagnosed with a specific type of bone cancer, she survived breast cancer last year. She told me “I’d rather die than go through radiation again, I’m at peace with that right now” my heart hurts.",0
5274,5239,995085540935524352,2018-05-11 23:37:35,didn't even think twice to drop the $15. The woman who mothered the love of my life survived breast cancer and we both hope that there will be more tools if or when we ever have to fight that battle.,0
5275,5240,1070829846580862976,2018-12-06 23:58:25,Mine too my mother in law and sister in law both died of cancer.and my cousin is a breast cancer survivor,0
5276,5241,1051622768196743040,2018-10-14 23:56:20,Our U13-1 Boys rocking pink socks in support of Breast Cancer Awareness  Good luck today guys! #langleythunder #breastcancerawareness #breastcancer #breastcancersupport #breastcancerwarrior #puttinginthework #sportsbc #pic.twitter.com/Bim6STdF6H,0
5277,5242,1051622576324194048,2018-10-14 23:55:35,", but seriously kick your mammograms it's happening my breast cancer came back different kind of breast cancer I had estrogen receptor-negative now I have positive this  can take your shit out no matter of what the heck happened get your mammogram",1
5278,5243,1051622274007101056,2018-10-14 23:54:22,"Sor if I've been venting as of late, & I've always been super private, but I'm a 6 yr breast cancer survivor, & my Dr & myself found a new mass & tues is the big mammo/ultra-sound & if needed biopsy mornin. I've been tryin 2 will it away, but any good vibes would be appreciated.",1
5279,5244,824765071238844416,2017-01-26 23:44:51,@Alt_NIH I am a 20-yr breast cancer survivor thanks 2 NIH research! Please don't let the science disappear! #ScienceNotSilence,1
5280,5245,1117939376149996032,2019-04-15 23:54:52,"The lady on the left is my friend Nancy. Nancy was diagnosed with triple negative breast cancer a couple of weeks before I was. We spoke every Sunday about our exact treatment and diagnosis. We traded notes on how to avoid feeling sick after chemo, doctors, surgeries, life w… pic.twitter.com/EVsCZl63hk",0
5281,5246,1117938512173703040,2019-04-15 23:51:26,@angelicahale how are you doing since being in AGTV? I am a breast cancer survivor and 3 time author living in south Florida. I know all about that fight song. Just stopping in to say hello! Cindy Papale I am the one in the front! pic.twitter.com/x2K7hY1ia5,1
5282,5247,1201283360628175104,2019-12-01 23:34:06,Conner is a top notch player. Truly classy and humble. Met him at training camp and as a breast cancer survivor as well as my mother he came and did photos and autographs.,1
5283,5248,1061040325576265984,2018-11-09 23:38:21,I #pinksocks for my son. XC runner for Graves County High School in KY. That’s neat you guys wear pink socks. He is known for this now. Started wearing them when a teammates mom had breast cancer and never quit. pic.twitter.com/1bza1hZC4J,0
5284,5249,1080610640493010944,2019-01-02 23:43:48,"Lived in Springfield many years and frequently travel there to see my daughter. Nice family and great football  tradition, at both high schools.  Hope the scourge of breast cancer is defeated soon.",0
5285,5250,1195851341282693120,2019-11-16 23:49:12,Just bc formula isn’t the best possible choice doesn’t mean it shouldn’t be used once the other 3 options have been exhausted. If you think anybody would walk up to a breast cancer survivor in rural BFE & say “no breast milk? Your kid dies” you probably shouldn’t be practicing.,0
5286,5251,1195851093063781888,2019-11-16 23:48:13,"I have insurance and still my diagnosis of breast cancer cost our family our savings, college money, and years of paying bills.  Recently my mamogram showed something suspicious.  In total that bill was over 8 grand.  Again, I have insurance but my part was 2 grand & payable now.",0
5287,5252,1144391585943228032,2019-06-27 23:46:30,Big huge thank you to @oldmeckbrew for the donation to our silent auction and fundraiser for breast cancer research @AmericanCancer - we are so very thankful for our donation. #PPWpic.twitter.com/KpjTk0TXY9,0
5288,5253,970809066120450048,2018-03-05 23:51:32,"Lisa Jones my beautiful wife who has beaten breast cancer and is now recovering from a stroke at the young age of 49 an amazing, strong & brave woman #fightlikeagirl",0
5289,5254,970807076455927808,2018-03-05 23:43:38,@KushKeara told me I’m going to get breast cancer bc I got nailed in the chest,0
5290,5255,970805821834657792,2018-03-05 23:38:39,@Nike any plans to release more of the KDX Aunt Pearl’s? I’d wanted to outfit my family in them for a breast cancer walk in May.,0
5291,5256,1134608053490397056,2019-05-31 23:50:14,"I was diagnosed with breast cancer in June '17. Last Thursday was my 3rd and final surgery. I wish for all of my sister survivors to be strong and keep kicking cancer's ass. Only WE understand what we endure. I love you all. #FightLikeAGirl

And @Rach4Steelers, still miss you.",1
5292,5257,1085324107971846016,2019-01-15 23:53:26,"When I had breast cancer they took me off birth control + prescribed tamoxifen & said I might stop having periods, menopause-like. I asked if I could still get pregnant and they DIDN'T KNOW. Yes, you can still get pregnant on tamoxifen and every cancer provider should know this.",1
5293,5258,1085323003083207040,2019-01-15 23:49:02,Yum delish ...I ate tons of fruit too as I craved them ...wish I could go back to eating eggs my breast cancer was estrogen driven so I’ve had to cut wayyy back on diary,1
5294,5259,1229192905744666880,2020-02-16 23:56:40," I pray they perform this in Dallas when I see them for the 1st time. I'm an old Army mom, grandma, and breast cancer fighter.... this on my bucket list. ",1
5295,5260,1229192750635127040,2020-02-16 23:56:03,"I'm reading all this stuff cuz it caught my brain and I'm in bed with pneumonia and nothing else to do. She had a breast cancer scare, surgery to remove the cyst, non-malignant, then two positive cervical biopsies for malignant cells followed by leep procedures.",0
5296,5261,1229192670255383040,2020-02-16 23:55:44,"Thank you NHS, i has lots of scans/ mammograms, I had breast cancer surgery last year, thank you to all the amazing staff",1
5297,5262,1229192436108399104,2020-02-16 23:54:48,See my other reply regarding the categoric difference between a test for breast cancer that comes back 'negative' and stage 0 pre-cancerous cells.,0
5298,5263,1229190759636721920,2020-02-16 23:48:09,I seen my granny die from breast cancer .. grandma I’m still shedding tears it’s going on 6 years.,0
5299,5264,1229190221637402880,2020-02-16 23:46:00,Awesome! TY I did too. I volunteer at our city’s Terry Fox Run & Hair Do.  2020 is the 40th ANNIVERSARY of his passing so the more people-like you-bringing awareness-the better chance we have to honour him. I’m a breast cancer survivor -VERY likely due to TF fundraising efforts,0
5300,5265,1229188919339580928,2020-02-16 23:40:50,without bc my mom said sleeping w it on can cause breast cancer :) idk if it’s true tho,0
5301,5266,861731063277604864,2017-05-08 23:54:30,@Raul_Labrador My sister is a self-employed breast cancer survivor thanks to #ACA . Thanks to @GOP she is now just a #PreexistingCondition.,0
5302,5267,861729587138637824,2017-05-08 23:48:38,My wife and mother of our 3 children is a very strong breast cancer survivor for 11 years...after having several surges and chemo rounds!!!,0
5303,5268,861729381072371712,2017-05-08 23:47:49,If anybody wants to order a shirt to support my aunt G in her fight with breast cancer lmk! pic.twitter.com/dLGcdsLDER,0
5304,5269,1211436014364872960,2019-12-29 23:57:07,Cancer sucks.  I am 6 years in remission. From breast cancer.  My young son had testicular cancer at 25 & my mom.died of colon cancer.  Sadly most of us will get it. Why no cure yet?,1
5305,5270,1211435434682846976,2019-12-29 23:54:49,First run on #Couchto5k today at beautiful Burghley House. After almost a year of treatment for breast cancer determined to get some level of fitness back. I’ve opted for ⁦@jowhiley⁩ as my coach - stern but very encouraging.pic.twitter.com/xNpwpCZCFp,1
5306,5271,1211435294869712896,2019-12-29 23:54:16,Let me share something real quick. My grandma has breast cancer and refuses any treatment and I can see the lump get bigger every time I see her. There is a cure to what she has and she refuses to fight . My mom fought till her last breath. It’s sad watching her just not care.,0
5307,5272,1211435279115963904,2019-12-29 23:54:12,"As a breast cancer survivor now 6 years & one who did full treatment, I so wish you the best my dear John..",1
5308,5273,1211434944150437888,2019-12-29 23:52:52,"Yes I'm working part time. I'm fighting cancer, I just had surgery. You telling me I need to find a job?I work 30 hours a week .  Why would you tell me that I'm capable of working, that's exactly what I'm doing. I'll get a second job when I'm done being treated for breast cancer",1
5309,5274,1211433690674449920,2019-12-29 23:47:53,"My mom passed in 99 from breast cancer that had spread to her liver . She was the age I am now, 52, which puts a knot in my gut.",0
5310,5275,959212682594353152,2018-02-01 23:51:39,@LesterHoltNBC Ty for ur story on breast cancer and the heart. I lost my wife after a 10yr war. Her IV chemo became ineffective after 5 yrs free. A switch to Ibrance took her life with cardiac arrest. Wishing that NBC continues looking at these losses of loved ones.  Dave Covert,0
5311,5276,1198027939679478016,2019-11-22 23:58:13,"Love when my @Walmart cashier tells me that my soy milk is going to give me breast cancer  thanks for embarrassing me in front of the other customers, Walmart just keeps getting worse and worse ",0
